IP	User	Time	rtime	Score
4b6nzC3pTC4	basket	1559659987	2	0.3333333333333333
mhnhmBggU	bbbb	1559659987	2	0.3333333333333333
8UC31gC2OYM	chiba	1559659987	2	0.3333333333333333
bzjO20E6Odc	Barrymore	1559659987	2	0.3333333333333333
AD0sPUZuLR4	hilabash	1559659989	2	0.3333333333333333
zwf3LPRJYk	hideyuki	1559659989	2	0.3333333333333333
PdDX1SJrijM	hiedi	1559659989	2	0.3333333333333333
fDgxH5tJHDY	bauer	1559659989	2	0.3333333333333333
r5htubu4fA	belousovip	1559659989	2	0.3333333333333333
TChxzYZLNc	ii	1559659993	2	0.3333333333333333
ron2S5vmLLo	belle	1559659993	2	0.3333333333333333
zVZw1J56mGY	chiangmai2	1559659993	2	0.3333333333333333
8zfmuSkKU	Barney	1559659993	2	0.3333333333333333
9UHI8tS4p4Y	Administrator	1559659993	2	0.3333333333333333
iJnBsDBXD8Q	pp	1559659996	2	0.3333333333333333
M7ZdCGRQbkU	beatles	1559659996	2	0.3333333333333333
m3N1Lq2EuIM	believe	1559659996	2	0.3333333333333333
BL9Zh2jcJZM	bbkosar	1559659996	2	0.3333333333333333
gPN5LunxqY	"bella"	1559659996	2	0.3333333333333333
-	HealthMailbox03991b9	1559659997	2	0
-	amyp	1559659997	2	0
io8K5t6RKUM	bin	1559660000	2	0.3333333333333333
jqgtz9D97IY	beautifu	1559660000	2	0.3333333333333333
A0iX0B5Y3o8	chicken	1559660000	2	0.3333333333333333
Dm2MtxhK3cw	hiwi	1559660000	2	0.3333333333333333
cFWILYAkNg	chevy	1559660000	2	0.3333333333333333
EX1	HealthMailbox03991b9	1559660004	2	0
EX1	HealthMailbox03991b9	1559660004	2	0
EX1	HealthMailbox03991b9	1559660004	2	0
Hb23fvjYIYE	benardc	1559660004	2	0.3333333333333333
NATkzteAWGA	ruby777	1559660004	2	0.3333333333333333
zTBShAY0wrc	hildac	1559660004	2	0.3333333333333333
XnnErNldw2E	bbb	1559660004	2	0.3333333333333333
SlRBEYQpk	bciim	1559660004	2	0.3333333333333333
ax0JrLH6w40	idris	1559660007	2	0.3333333333333333
r2ojmZYEJpY	jons	1559660007	2	0.3333333333333333
VJD52CW3MY	poultrysolution	1559660007	2	0.3333333333333333
MQpfV6MyCQY	milan	1559660007	2	0.3333333333333333
yMgcg0L5xVo	beatrice	1559660007	2	0.3333333333333333
OPFHCmVuNI	rubyn	1559660010	2	0.3333333333333333
hHAYvDfPxNY	batsirais	1559660010	2	0.3333333333333333
cGfzCq1h4Cg	retsu	1559660010	2	0.3333333333333333
qkzydQWuK0A	iesse	1559660010	2	0.3333333333333333
iM49ecRAAy0	Barnaby	1559660010	2	0.3333333333333333
JnFcqqA82XY	jrodriguez	1559660014	2	0.3333333333333333
iBLPU5vRuOI	chiang	1559660014	2	0.3333333333333333
fnDYr9DS9J4	ieda	1559660014	2	0.3333333333333333
1WMNJJLLAhs	hildegarde	1559660014	2	0.3333333333333333
nwhr350Ma7c	bdurmaz	1559660014	2	0.3333333333333333
-	HealthMailbox03991b9	1559660014	2	0
5HXjEjNB10	iinuma	1559660016	2	0.3333333333333333
oXc6nQeDF78	bekene	1559660016	2	0.3333333333333333
m8IMA82pnY	bart	1559660016	2	0.3333333333333333
HqHGDzgvieQ	ihunter	1559660016	2	0.3333333333333333
wZJ7Sa7xnZc	becky	1559660016	2	0.3333333333333333
bO57s1Y9jEM	POSTGRES1	1559660020	2	0.3333333333333333
Wa9OXzZSEy4	hicham	1559660020	2	0.3333333333333333
DzaK9Q6BEw	beatris	1559660020	2	0.3333333333333333
hROuKYdflFs	barristerm	1559660020	2	0.3333333333333333
9P4ySaWnIB8	Barnumize	1559660020	2	0.3333333333333333
iNAg9bSqXh8	chesef	1559660022	2	0.3333333333333333
WBbvazWN54	hildebert	1559660022	2	0.3333333333333333
dOnHoXrKEy4	BEMA	1559660022	2	0.3333333333333333
Qw2FymBp5Gs	beer	1559660022	2	0.3333333333333333
nVgX3uYsmA	bcon	1559660022	2	0.3333333333333333
IQ6wonC1NI	bd	1559660026	2	0.3333333333333333
pwEezjaXkCo	basis	1559660026	2	0.3333333333333333
pJgux5zXBSQ	ihira	1559660026	2	0.3333333333333333
PFACOhxatA	barone	1559660026	2	0.3333333333333333
u9TYVwyhQ	bck	1559660026	2	0.3333333333333333
uPWw2kSfCF4	imma	1559660028	2	0.3333333333333333
aSi21VQcsXg	Barrett	1559660028	2	0.3333333333333333
BPJmZGlE0A	Barnumism	1559660028	2	0.3333333333333333
mAEU53b89Kk	postgresql	1559660028	2	0.3333333333333333
7BNKwAiwtTg	ideguchi	1559660028	2	0.3333333333333333
hHuQLQBtnHg	beefy	1559660032	2	0.3333333333333333
cukCZJWtvLQ	BENDDS01	1559660032	2	0.3333333333333333
YxK5PGxiuvE	Barrowist	1559660032	2	0.3333333333333333
vT4agV060KE	bbui	1559660032	2	0.3333333333333333
NAdiNhfhCg	cherylt	1559660032	2	0.3333333333333333
-	HealthMailbox03991b9	1559660035	2	0
8ofL5AfHvk	Bartramiaceae	1559660036	2	0.3333333333333333
m8zKtMvnE5M	barnie	1559660036	2	0.3333333333333333
kp7p2sBUIUk	hidaka	1559660036	2	0.3333333333333333
zDSPzOzblw	Bedminster	1559660036	2	0.3333333333333333
oz7qQ5aAk	batik	1559660036	2	0.3333333333333333
aQ2vacIJ8ec	icnanker	1559660038	2	0.3333333333333333
01lTYX63x0	bbsd-client	1559660038	2	0.3333333333333333
vOysQBvBO1M	bazhutov	1559660038	2	0.3333333333333333
klal9R4CRcE	bee	1559660038	2	0.3333333333333333
BQDRBbtgvBs	chicago	1559660038	2	0.3333333333333333
-	HealthMailbox03991b9	1559660040	2	0
-	HealthMailbox03991b9	1559660040	2	0
udtCw4610Q4	identd	1559660043	2	0.3333333333333333
oBdJfMLvSc	bberna	1559660043	2	0.3333333333333333
QYoFOftJb5o	iida	1559660043	2	0.3333333333333333
MTCle1i6GM	chiapetti	1559660043	2	0.3333333333333333
nDASWShaNQ	icp	1559660043	2	0.3333333333333333
qckHHNijdMY	binary	1559660045	2	0.3333333333333333
P2AyVwIO0	Bartholomewtide	1559660045	2	0.3333333333333333
wLlQMqkaRs	iitd	1559660045	2	0.3333333333333333
VVvnFX1KOu8	icons	1559660045	2	0.3333333333333333
12lqGdLL0Ps	icls	1559660045	2	0.3333333333333333
DyVGuqvDJIs	mike1	1559660049	3	0.4444444444444445
tCm4Z93BOg	cheryl	1559660049	3	0.4444444444444445
XsyEyISoWE	bbs	1559660049	3	0.4444444444444445
wiUCv0JsEu0	bears	1559660049	3	0.4444444444444445
klpqcACTr3A	jjjj	1559660049	3	0.4444444444444445
-	HealthMailbox03991b9	1559660050	3	0
-	HealthMailbox03991b9	1559660050	3	0
-	HealthMailbox03991b9	1559660050	3	0
-	HealthMailbox03991b9	1559660051	3	0
-	HealthMailbox03991b9	1559660051	3	0
SmfPlvMLnlY	administrador	1559660051	3	0.4444444444444445
z7szP7oxKJI	beluhina	1559660051	3	0.4444444444444445
usRBCOpAPw	ifanw	1559660051	3	0.4444444444444445
nrXwH6lRFo	baron	1559660051	3	0.4444444444444445
XO7GkDkmdms	Bartonia	1559660051	3	0.4444444444444445
-	HealthMailbox03991b9	1559660051	3	0
WoH30TuhuF0	Bartok	1559660055	3	0.4444444444444445
Dfqqk69AWs	iii	1559660055	3	0.4444444444444445
Ryj4NJiIvXE	billyg	1559660055	3	0.4444444444444445
wwqhwLe0NK4	beatrix	1559660055	3	0.4444444444444445
EOahIaNfw7o	postgres4	1559660055	3	0.4444444444444445
EX1	HealthMailbox03991b9	1559660055	3	0
EX1	HealthMailbox03991b9	1559660055	3	0
EX1	HealthMailbox03991b9	1559660055	3	0
ew11aQPEpQ4	Bartlett	1559660058	3	0.4444444444444445
0XLUYBKcE0	bass	1559660058	3	0.4444444444444445
JCVu7X3KdbI	highspeed	1559660058	3	0.4444444444444445
37OzXMflUoQ	barreto	1559660058	3	0.4444444444444445
3UrEt4qEPQ	barram	1559660058	3	0.4444444444444445
jpFxu9VDkWc	barricade	1559660061	3	0.4444444444444445
2xoJXKInblc	immanuel	1559660061	3	0.4444444444444445
wJBgoVLXAE	administracion	1559660061	3	0.4444444444444445
VZUQXTRXtEk	Barsac	1559660061	3	0.4444444444444445
Q96Gjz91sbQ	belea	1559660061	3	0.4444444444444445
EVAXjeghbDU	mildredm	1559660064	3	0.4444444444444445
EzsGKYl94m0	bedman	1559660064	3	0.4444444444444445
2gwZzqDai7Q	mikeg	1559660064	3	0.4444444444444445
fDRqoYBV0k8	Bot	1559660064	3	0.4444444444444445
1v2FUsdd6MI	barry	1559660064	3	0.4444444444444445
gXH0O09ysUs	bdloan	1559660067	3	0.4444444444444445
RrOuVQW1jsQ	ampasswd	1559660067	3	0.4444444444444445
uuIIhcjwMX8	hilde	1559660067	3	0.4444444444444445
Q2PR8WxXXsQ	Bartramia	1559660067	3	0.4444444444444445
eDFNJwrIkfY	rezchikovaa	1559660067	3	0.4444444444444445
3MyCXIHvGfQ	administranto	1559660070	3	0.4444444444444445
6bzgkgSx8bE	postgres5	1559660070	3	0.4444444444444445
tmIslevhSTQ	belovedm	1559660070	3	0.4444444444444445
o4mLG5QR31E	iheroglu	1559660070	3	0.4444444444444445
hpcrRlRXOvg	ADMINISTRATOR	1559660070	3	0.4444444444444445
NvYjCvhAdVI	baxer	1559660074	3	0.4444444444444445
FODFjiKRODA	administrator	1559660074	3	0.4444444444444445
saEMDxFlk0	rethink	1559660074	3	0.4444444444444445
h4Skt8PwXu8	bayonne	1559660074	3	0.4444444444444445
w7vk7pF5JQ	rezerva	1559660074	3	0.4444444444444445
pW12CcFzXBI	bearach	1559660076	3	0.4444444444444445
vBBEQ4uAdS8	baskaya	1559660076	3	0.4444444444444445
JwjYJTVB3Kc	bence	1559660076	3	0.4444444444444445
BqcNi14QFig	bima	1559660076	3	0.4444444444444445
vtrYD7wpAcs	beaver	1559660076	3	0.4444444444444445
BQZCPV0ZhjQ	jsanchez	1559660080	3	0.4444444444444445
Wi7tzVoWVzU	chibandas	1559660080	3	0.4444444444444445
moNNXItqYTM	bathory	1559660080	3	0.4444444444444445
bZouizOS3EI	belyaev	1559660080	3	0.4444444444444445
JemPeZojfJ8	Baronga	1559660080	3	0.4444444444444445
NorIt5OsBSE	bbbbb	1559660082	3	0.4444444444444445
uxHNnl1H6w	jromero	1559660082	3	0.4444444444444445
9byqcx7mXh4	Baroco	1559660082	3	0.4444444444444445
wDVEWznQMuI	Ampelidae	1559660082	3	0.4444444444444445
3lSsZjQf2iU	hid	1559660082	3	0.4444444444444445
-	rickg	1559660083	3	0
poKJwv227NY	bed	1559660086	3	0.4444444444444445
lCAqwtzjuZc	milani	1559660086	3	0.4444444444444445
4aE0oCvoOo	poxy	1559660086	3	0.4444444444444445
otx7UwZ0fX4	chester	1559660086	3	0.4444444444444445
fUVeBVtgud8	baza	1559660086	3	0.4444444444444445
mhqUVZTt9dw	bei	1559660088	3	0.4444444444444445
2CDxn6RFJ7o	ietune	1559660088	3	0.4444444444444445
qJVWHt5b14	mildred	1559660088	3	0.4444444444444445
rUzGdHjOc0	ihsan	1559660088	3	0.4444444444444445
tf08g4l2ZpM	beate	1559660088	3	0.4444444444444445
-	jons	1559660089	3	0
FyzgImzw4	bazhenovn	1559660092	3	0.4444444444444445
agNT5g0ga9o	Baroque	1559660092	3	0.4444444444444445
maWDBIKkaXg	bea	1559660092	3	0.4444444444444445
fU2SUkEQ2vQ	Bartholomew	1559660092	3	0.4444444444444445
zsCbxcfIqw	hilary	1559660092	3	0.4444444444444445
pWEQo0sy3T4	bbrazunas	1559660094	3	0.4444444444444445
ty3HfSNXJ0	hildebrand	1559660094	3	0.4444444444444445
46IoiwoN8xI	retard	1559660094	3	0.4444444444444445
vBLvvCEZQAE	administrateur	1559660094	3	0.4444444444444445
5Yh640UV0ZU	batsiraim	1559660094	3	0.4444444444444445
-	HealthMailbox03991b9	1559660095	3	0
-	HealthMailbox03991b9	1559660095	3	0
vYJN6XuAywQ	rez	1559660098	3	0.4444444444444445
q3LofQTgoQ	idiot	1559660098	3	0.4444444444444445
St265MTR83g	beleaua	1559660098	3	0.4444444444444445
OyTTCOGKlTQ	be	1559660098	3	0.4444444444444445
kttLCtCcsI	battle	1559660098	3	0.4444444444444445
38qqFxNcJg	immanuil	1559660101	3	0.4444444444444445
k27x1fMAP90	if	1559660101	3	0.4444444444444445
xX4FZjNvbkE	ihqmoddnom	1559660101	3	0.4444444444444445
31SAxEimYJs	beanie	1559660101	3	0.4444444444444445
8G5dzfvjEjk	BIN	1559660101	3	0.4444444444444445
-	HealthMailbox03991b9	1559660103	3	0
-	HealthMailbox03991b9	1559660103	3	0
-	HealthMailbox03991b9	1559660103	3	0
-	HealthMailbox03991b9	1559660103	3	0
-	HealthMailbox03991b9	1559660103	3	0
-	HealthMailbox03991b9	1559660103	3	0
1INHpWrUQZk	mikem	1559660104	3	0.4444444444444445
hh8ddoZTrM	bbuser	1559660104	3	0.4444444444444445
XlrlQy3PyoQ	ident	1559660104	3	0.4444444444444445
Fikg4n40eeE	js	1559660104	3	0.4444444444444445
X2gyZuHqN0	bebe	1559660104	3	0.4444444444444445
uz80OkFYp8	bcelik61	1559660110	3	0.4444444444444445
bRTDzBA4DL8	bavmk	1559660110	3	0.4444444444444445
wU99r2N1gQ	Bartholomite	1559660110	3	0.4444444444444445
9KHSPITSHJU	bcampbel	1559660110	3	0.4444444444444445
0kf5IXvlNqI	benedicte	1559660110	3	0.4444444444444445
1N6HckpjwM	idea	1559660112	3	0.4444444444444445
eRaF0BdPSI	batmanovfk	1559660112	3	0.4444444444444445
QVoDDLA2HQI	batch	1559660112	3	0.4444444444444445
IbWwJTGIB8	begumay	1559660112	3	0.4444444444444445
upYUgnoU0cA	bayandsl	1559660112	3	0.4444444444444445
Y0XDNv9jOco	bilman	1559660116	3	0.4444444444444445
hgzatBiqss	jsandoval	1559660116	3	0.4444444444444445
sZYMjaDq9r8	icthelpdesk	1559660116	3	0.4444444444444445
lyxQ9jgczsM	hivemq	1559660116	3	0.4444444444444445
2EDZK27orc	postmaster	1559660116	3	0.4444444444444445
K5LUNqdWWIQ	Chesterfield	1559660118	3	0.4444444444444445
7svIBmuUlrg	beaner	1559660118	3	0.4444444444444445
fG5Bl6nXcR4	amyp	1559660118	3	0.4444444444444445
w9exky5A6s	restaura	1559660118	3	0.4444444444444445
HzqRuMrJGmg	iduran	1559660118	3	0.4444444444444445
g6uOpCX59x4	bastien	1559660122	3	0.4444444444444445
m5pdvxZBbiw	bind	1559660122	3	0.4444444444444445
HZhzTWACCw	milad	1559660122	3	0.4444444444444445
xSwPfIpPrXM	postgers	1559660122	3	0.4444444444444445
4ERkm06UAxE	mikey	1559660122	3	0.4444444444444445
AQx7Rk6Zw	hilda	1559660124	3	0.4444444444444445
BEf3xeDTN8	chiara	1559660124	3	0.4444444444444445
hJLyBfI4k	adminftp	1559660124	3	0.4444444444444445
KcaOTu61lAY	power	1559660124	3	0.4444444444444445
urmhM0tUHOU	Barr	1559660124	3	0.4444444444444445
dmeJo761Qu0	higashi	1559660128	3	0.4444444444444445
DiYLqb30OOo	bekezelan	1559660128	3	0.4444444444444445
ECaPvnodwLY	becker	1559660128	3	0.4444444444444445
77X12PQpc	Barnet	1559660128	3	0.4444444444444445
efacesdXBaU	bimal	1559660128	3	0.4444444444444445
MDibGMTwFyI	miket	1559660130	3	0.4444444444444445
VXPykcKH4k0	Ampelidaceae	1559660130	3	0.4444444444444445
wF6CY2cQ0w	barnabe	1559660130	3	0.4444444444444445
RK2zDNA96wc	Chicago	1559660130	3	0.4444444444444445
1mAUUAn4lQ	Barstow	1559660130	3	0.4444444444444445
xzT9e6CKLqA	iiiii	1559660134	3	0.4444444444444445
HLie5jMouk	postgres1	1559660134	3	0.4444444444444445
lEKZArOBjQ	chhh	1559660134	3	0.4444444444444445
kOcnoyQFkXw	mikhail	1559660134	3	0.4444444444444445
eRML0xZUdrE	postpone	1559660134	3	0.4444444444444445
-	HealthMailbox03991b9	1559660136	3	0
-	jons	1559660136	3	0
hDRfb4GfMU	Hicksville	1559660137	3	0.4444444444444445
Tx79zZGl6W4	postgres	1559660137	3	0.4444444444444445
O5aP0GWKIlA	batman	1559660137	3	0.4444444444444445
lUjTbVFaHY	baysemi	1559660137	3	0.4444444444444445
vxaMq7xNl3E	potts	1559660137	3	0.4444444444444445
KaRHJ4deHIc	postgrey	1559660141	3	0.4444444444444445
Q7hncJjqZN0	reto	1559660141	3	0.4444444444444445
79rYehpgdO4	Bartram	1559660141	3	0.4444444444444445
UBWnU7XAGs	basketb	1559660141	3	0.4444444444444445
cRyyIBQRSBI	bcnas	1559660141	3	0.4444444444444445
YyvNiV90a7s	higuchi	1559660143	3	0.4444444444444445
JQJWCnCa0As	beatriz	1559660143	3	0.4444444444444445
i4eWl0r7uaI	chi	1559660143	3	0.4444444444444445
R8lolG4CfB0	Barosma	1559660143	3	0.4444444444444445
bZ3khERFbaE	baumann	1559660143	3	0.4444444444444445
LztlnqhCcpA	bella	1559660147	3	0.4444444444444445
TtNPUeZHOfE	idanavi	1559660147	3	0.4444444444444445
OSYgmYKXBo	mila	1559660147	3	0.4444444444444445
x8BXbAzewyw	ben	1559660147	3	0.4444444444444445
KNbXkTd0prs	baudouin	1559660147	3	0.4444444444444445
gdcSwp6Te0	hidai	1559660149	3	0.4444444444444445
AMMAUyVyDG8	bartek	1559660149	3	0.4444444444444445
kbdvMh63x8	inter	1559660149	3	0.4444444444444445
mgqp3GTXga0	iinvej	1559660149	3	0.4444444444444445
RzdivMZsoo	beata	1559660149	3	0.4444444444444445
qJVwwv9lPI	bcc	1559660153	3	0.4444444444444445
s5pim8CuY0	because	1559660153	3	0.4444444444444445
6Udq2upwGOk	chetan	1559660153	3	0.4444444444444445
cxrndrrQ1X4	return	1559660153	3	0.4444444444444445
aWVSlKiy2lI	bartmanovfk	1559660153	3	0.4444444444444445
-	rickg	1559660155	3	0.022222222222222213
-	HealthMailbox03991b9	1559660155	3	0
-	HealthMailbox03991b9	1559660155	3	0
S1K2cQgJHc	intel	1559660155	3	0.4444444444444445
IsmR7tfWaNA	bastan	1559660155	3	0.4444444444444445
KqeIEKp67DQ	Bartonella	1559660155	3	0.4444444444444445
qjZtl3NXzCE	beau	1559660155	3	0.4444444444444445
rnvlEJaWks	chic	1559660155	3	0.4444444444444445
-	HealthMailbox03991b9	1559660156	3	0
-	HealthMailbox03991b9	1559660156	3	0
dlUmCnXMOk	Barotse	1559660159	3	0.4444444444444445
kqZ4YzlR4a4	beast	1559660159	3	0.4444444444444445
RyZcxPxD3ho	Barolong	1559660159	3	0.4444444444444445
KbBhzu3xSU	beavis	1559660159	3	0.4444444444444445
hj2AwhKl8bE	bcanan	1559660159	3	0.4444444444444445
-	HealthMailbox03991b9	1559660160	3	0
-	HealthMailbox03991b9	1559660160	3	0
-	HealthMailbox03991b9	1559660160	3	0
-	HealthMailbox03991b9	1559660160	3	0
veeFXKJGHE	Barth	1559660161	3	0.4444444444444445
0HH5vwILWEo	ihc	1559660161	3	0.4444444444444445
ECQqWruj5Tk	miki	1559660161	3	0.4444444444444445
48j540kxtUA	bastard	1559660161	3	0.4444444444444445
FUuTtzfjkQ	iiilinux	1559660161	3	0.4444444444444445
jV7cfvrxOGg	bb	1559660165	3	0.4444444444444445
DgnDEou9Vn4	ids2	1559660165	3	0.4444444444444445
gr1Q15pyPoQ	mikid	1559660165	3	0.4444444444444445
qerXg8OdRs	bayasgalan	1559660165	3	0.4444444444444445
A76wyHZvFKI	id	1559660165	3	0.4444444444444445
0u2atEg4dLw	restart	1559660168	3	0.4444444444444445
ESJOtp9Or7I	belikova	1559660168	3	0.4444444444444445
ptDl0JQKatM	Barnett	1559660168	3	0.4444444444444445
sjL30JbixBQ	intenseanimation	1559660168	3	0.4444444444444445
nbJWlP7d6c	mikeb	1559660168	3	0.4444444444444445
wDaTOHYiXA	bcampion	1559660171	3	0.4444444444444445
EvQQ6DnEm4	miksa	1559660171	3	0.4444444444444445
12ni38Hv8Ts	postgres3	1559660171	3	0.4444444444444445
CLZBWYEV0ts	barney	1559660171	3	0.4444444444444445
bQ2AgY8cwgA	POSTGRES	1559660171	3	0.4444444444444445
Y07TSgGhB4	bela	1559660174	3	0.4444444444444445
nHiCV2P2hI4	barron	1559660174	3	0.4444444444444445
HJznx5BkKt0	mil	1559660174	3	0.4444444444444445
3eJP7OkIh9I	billy	1559660174	3	0.4444444444444445
Q45A5ilXbY	barni	1559660174	3	0.4444444444444445
RgReuJg04xo	beacan	1559660177	3	0.4444444444444445
LnoJU9asq3g	AMPATINO	1559660177	3	0.4444444444444445
QAKareum11A	Beaverton	1559660177	3	0.4444444444444445
S6BTrVAApg8	bear	1559660177	3	0.4444444444444445
3CTGysS6Dj4	bcim	1559660177	3	0.4444444444444445
3nz3lQVKeE	postgres2	1559660180	3	0.4444444444444445
yViX8IRZwD0	barny	1559660180	3	0.4444444444444445
zYEXsBDAsno	beginner	1559660180	3	0.4444444444444445
Ixhtd5qFa00	instrume	1559660180	3	0.4444444444444445
yMjIfqmoO6k	hidden-user	1559660180	3	0.4444444444444445
w0jwwPiNs38	before	1559660183	3	0.4444444444444445
Rf18IKndNf4	bin1	1559660183	3	0.4444444444444445
CTOaYd7GKHc	postmaster123	1559660183	3	0.4444444444444445
nqFh5CpC8nQ	insvis	1559660183	3	0.4444444444444445
cWME6ZZuPU	mikuni	1559660183	3	0.4444444444444445
-	HealthMailbox03991b9	1559660184	3	0
EX1	HealthMailbox03991b9	1559660184	3	0
EX1	HealthMailbox03991b9	1559660184	3	0
EX1	HealthMailbox03991b9	1559660184	3	0
tu1h2JFNfjo	beastadmin	1559660187	3	0.4444444444444445
h77iK9LuH4	igutierrez	1559660187	3	0.4444444444444445
5yPCMwbN4gQ	beagle	1559660187	3	0.4444444444444445
OnyP6Ps3g	resume	1559660187	3	0.4444444444444445
1Eb9KFVYayM	mikolaj	1559660187	3	0.4444444444444445
OD4OI7YKow	belinda	1559660189	3	0.4444444444444445
SdxMcSicy8	iiii	1559660189	3	0.4444444444444445
mPrd8C8FS48	powerlab	1559660189	3	0.4444444444444445
Pzf2aYVFI0	miklos	1559660189	3	0.4444444444444445
tdH5IxkCob4	Bartholomean	1559660189	3	0.4444444444444445
36aSIxLtGk	restore	1559660193	3	0.4444444444444445
fulDQRseGsw	bego	1559660193	3	0.4444444444444445
M7b3jBnarq8	bazilio	1559660193	3	0.4444444444444445
G8oGHobyro	bazaar	1559660193	3	0.4444444444444445
xUSGVTqIg5c	returns	1559660193	3	0.4444444444444445
QRKYZQAHvk	postgre	1559660195	3	0.4444444444444445
aOJXKpZew	belcom	1559660195	3	0.4444444444444445
E11x8nWsr7s	retail	1559660195	3	0.4444444444444445
5itQR9iCY	bcms	1559660195	3	0.4444444444444445
kHJ3uNAqhns	iibadmin	1559660195	3	0.4444444444444445
7Pxxf3yxaGA	posto	1559660199	3	0.4444444444444445
kSDRhoNuHmI	icosftp	1559660199	3	0.4444444444444445
Ets6lvCGac	restrict	1559660199	3	0.4444444444444445
b9hrDRqebe0	benedict	1559660199	3	0.4444444444444445
pwjSwmJcjg	basket	1559660199	3	0.4444444444444445
w35nVFCknLo	bbbb	1559660201	3	0.4444444444444445
KiXcrYj8pA	chiba	1559660201	3	0.4444444444444445
XeO4AJGzQTk	Barrymore	1559660201	3	0.4444444444444445
FeLUnpdyw90	hilabash	1559660201	3	0.4444444444444445
S9IQQZbRXU	hideyuki	1559660201	3	0.4444444444444445
uiv48L9ifU8	hiedi	1559660205	3	0.4444444444444445
z0Vvu9zjvTQ	bauer	1559660205	3	0.4444444444444445
u82FfeOIo2w	belousovip	1559660205	3	0.4444444444444445
J2l5bylG5Ys	ii	1559660205	3	0.4444444444444445
lXjSDiZUUs	belle	1559660205	3	0.4444444444444445
AWCIfnBr6a8	chiangmai2	1559660208	3	0.4444444444444445
jiC7gHci7s	Barney	1559660208	3	0.4444444444444445
cLs6NoPcG4	Administrator	1559660208	3	0.4444444444444445
mHDfFbtxF8A	pp	1559660208	3	0.4444444444444445
PKketXCDUw	beatles	1559660208	3	0.4444444444444445
7yt7C95CfEM	believe	1559660211	3	0.4444444444444445
euLBZeWFBc	bbkosar	1559660211	3	0.4444444444444445
yOT8tqj6zc	"bella"	1559660211	3	0.4444444444444445
oedkORZhYw	bin	1559660211	3	0.4444444444444445
DGcoEgfjxU	beautifu	1559660211	3	0.4444444444444445
JUtOSw68SjM	chicken	1559660214	3	0.4444444444444445
8luc349dRNQ	hiwi	1559660214	3	0.4444444444444445
dVJtujAdRRY	chevy	1559660214	3	0.4444444444444445
gHikQQL6VE	benardc	1559660214	3	0.4444444444444445
9pZQQzb2uDk	ruby777	1559660214	3	0.4444444444444445
-	HealthMailbox03991b9	1559660215	3	0
6WWLKgV7vM	hildac	1559660217	3	0.4444444444444445
5rImvmORoYA	bbb	1559660217	3	0.4444444444444445
iQHhQQc2s5M	bciim	1559660217	3	0.4444444444444445
FN7OORuRK4o	idris	1559660217	3	0.4444444444444445
Dvizl15eQBU	jons	1559660217	3	0.4444444444444445
U3CL7budhQ	poultrysolution	1559660220	3	0.4444444444444445
ASA2DF6iZ0	milan	1559660220	3	0.4444444444444445
EJ8HmAoySEI	beatrice	1559660220	3	0.4444444444444445
pSNf6IqcfJg	rubyn	1559660220	3	0.4444444444444445
FqBKaQR5EHM	batsirais	1559660220	3	0.4444444444444445
-	HealthMailbox03991b9	1559660220	3	0
-	HealthMailbox03991b9	1559660220	3	0
-	HealthMailbox03991b9	1559660220	3	0
-	HealthMailbox03991b9	1559660223	3	0
wQkQ8e7TdnY	retsu	1559660224	3	0.4444444444444445
WmBT3EuLVt8	iesse	1559660224	3	0.4444444444444445
BVMP9DByZE4	Barnaby	1559660224	3	0.4444444444444445
LaBDQuHKL1g	jrodriguez	1559660224	3	0.4444444444444445
aoJflBPbu7g	chiang	1559660224	3	0.4444444444444445
cAlrt06rHtM	ieda	1559660226	3	0.4444444444444445
Rc56vkEMRs	hildegarde	1559660226	3	0.4444444444444445
khqoTxbReWg	bdurmaz	1559660226	3	0.4444444444444445
iwmY9CVS66k	iinuma	1559660226	3	0.4444444444444445
INrt1ew4GGs	bekene	1559660226	3	0.4444444444444445
Uz60rIfEBRM	bart	1559660230	3	0.4444444444444445
uXNYohT2ljE	ihunter	1559660230	3	0.4444444444444445
UUSLYXhil5k	becky	1559660230	3	0.4444444444444445
OBSP7FcOy6s	POSTGRES1	1559660230	3	0.4444444444444445
RzmjBP5hI	hicham	1559660230	3	0.4444444444444445
Aynct7f86n0	beatris	1559660232	3	0.4444444444444445
0XBiiC7hJc4	barristerm	1559660232	3	0.4444444444444445
z9tCUkS2qs	Barnumize	1559660232	3	0.4444444444444445
gChd41qIk8	chesef	1559660232	3	0.4444444444444445
SYQHUh6bwo	hildebert	1559660232	3	0.4444444444444445
-	HealthMailbox03991b9	1559660235	3	0
EX1	HealthMailbox03991b9	1559660235	3	0
EX1	HealthMailbox03991b9	1559660235	3	0
EX1	HealthMailbox03991b9	1559660235	3	0
hN6pBRWSBmw	BEMA	1559660236	3	0.4444444444444445
zhcFNYgmkqg	beer	1559660236	3	0.4444444444444445
7DXrvIF1Hb0	bcon	1559660236	3	0.4444444444444445
qYGzzskaARk	bd	1559660236	3	0.4444444444444445
FDX5eE3fGRY	basis	1559660236	3	0.4444444444444445
j314dqOfHg	ihira	1559660238	3	0.4444444444444445
0pVyxB74w0	barone	1559660238	3	0.4444444444444445
TWZ0od07CiI	bck	1559660238	3	0.4444444444444445
fHerXAGRp6c	imma	1559660238	3	0.4444444444444445
